market_mode,match_id,season,division,commence_time,home_team,away_team,actual_scoreline,model_scoreline,model_expected_points,model_points,naive_scoreline,naive_points,p_exact,p_close,p_outcome,lambda_home,lambda_away,has_totals,fair_total_line,fair_over,model_over,has_asian_handicap,fair_ah_line,fair_ah_home_cover,model_ah_home_cover,model_ah_error,asian_handicap_weight,raw_ah_line,home_goals,away_goals,actual_result,model_home_win,model_draw,model_away_win,brier_1x2,log_loss_1x2,rps_1x2,exact_log_loss,total_goals_crps,devig_method,dixon_coles_rho,ci_cutoff
h2h,fdl-2122-I1-234,2122,I1,2022-02-07T00:00:00Z,Salernitana,Spezia,2-2,2-1,0.626652576470929,0.0,1-0,0.0,0.07967856987686707,0.2965049118601225,0.35888226572556714,1.235418646783267,1.2354186452771057,False,,,,False,,,,,0.0,0.0,2,2,draw,0.35888226572556714,0.28223546927040405,0.3588822650040288,0.7727788823602155,1.265013559047645,0.12879648039336927,3.0114918980914243,0.9912334066495182,multiplicative,-0.04,1.5
h2h,fdl-2122-SP1-226,2122,SP1,2022-02-07T00:00:00Z,Ath Bilbao,Espanol,2-1,2-0,1.0114470241394407,1.5,1-0,1.5,0.12099036748312694,0.47571946223606476,0.5921017417967179,1.7169067373692897,0.7830409560814274,False,,,,False,,,,,0.0,-0.75,2,1,home,0.5921017417967177,0.24440540382808396,0.16349285437519837,0.25284490389739017,0.5240767977214615,0.09655545123851067,2.3566146218735837,0.4558499890668517,multiplicative,-0.04,1.5
h2h,fdl-2122-E0-215,2122,E0,2022-02-08T00:00:00Z,Newcastle,Everton,3-1,2-1,0.6669109886719428,1.5,1-0,1.0,0.08344691311539275,0.3127425239472579,0.3853693570252247,1.304290675584567,1.198478510263,False,,,,False,,,,,0.0,0.0,3,1,home,0.38536935702522473,0.2796458312366832,0.3349848117380922,0.5681874423068464,0.9535530356978863,0.24499282568939548,3.3164975596667894,0.968783293273289,multiplicative,-0.04,1.5
h2h,fdl-2122-E0-216,2122,E0,2022-02-08T00:00:00Z,West Ham,Watford,1-0,2-0,1.06090475098837,1.5,1-0,3.0,0.12678172474672975,0.4916079910783636,0.6249281683290937,1.8218274665702363,0.7499974241566663,False,,,,False,,,,,0.0,-1.0,1,0,home,0.6249281683290937,0.23069142069568116,0.14438041097522514,0.21474311356893533,0.47011856652422157,0.0807622909931718,2.0024403944998466,0.849490117919075,multiplicative,-0.04,1.5
h2h,fdl-2122-E0-217,2122,E0,2022-02-08T00:00:00Z,Burnley,Man United,1-1,0-2,1.0442530296104002,0.0,0-1,0.0,0.12403976915992619,0.48486384605159016,0.615761452844716,0.7700507338268714,1.8042655588014427,False,,,,False,,,,,0.0,1.0,1,1,draw,0.1507077896621977,0.2335307574930865,0.6157614528447158,0.9893501043834223,1.4544414868088666,0.20093750233715021,2.206237646620448,0.3875505106880849,multiplicative,-0.04,1.5
h2h,fdl-2122-E0-218,2122,E0,2022-02-09T00:00:00Z,Man City,Brentford,2-0,2-0,1.550021986259189,3.0,1-0,1.5,0.22644910903538598,0.6498237030117785,0.8854364712002208,2.4605656514759957,0.13235834626117987,False,,,,False,,,,,0.0,-2.5,2,0,home,0.8854364712002207,0.10317302549854519,0.011390503301233975,0.02389921888703671,0.12167456775447738,0.006627272848256625,1.4852350434747994,0.3939280167224953,multiplicative,-0.04,1.5
h2h,fdl-2122-E0-219,2122,E0,2022-02-09T00:00:00Z,Norwich,Crystal Palace,1-1,0-1,0.7550759874536623,0.0,0-1,0.0,0.11415502214720413,0.28613964141927695,0.44077363352321763,1.0637868518089866,1.3978970098851804,False,,,,False,,,,,0.0,0.5,1,1,draw,0.2812424791176181,0.27798388735916424,0.44077363352321763,0.7946859949824676,1.2801921261108928,0.1366893640347418,2.0256588359887453,0.3589683428457994,multiplicative,-0.04,1.5
h2h,fdl-2122-E0-220,2122,E0,2022-02-09T00:00:00Z,Tottenham,Southampton,2-3,2-0,1.0219874536777789,0.0,1-0,0.0,0.12030120750086164,0.4755456196814736,0.6037628325857496,1.7837031064912037,0.7982924015073942,False,,,,False,,,,,0.0,-1.0,2,3,away,0.6037628325857496,0.2368873226697442,0.1593498447445062,1.1273378451846932,1.8366532124242163,0.5356111207715268,4.585357080020041,1.675323999468237,multiplicative,-0.04,1.5
h2h,fdl-2122-E0-221,2122,E0,2022-02-09T00:00:00Z,Aston Villa,Leeds,3-3,2-0,0.8314671785882558,0.0,1-0,0.0,0.09219372287206477,0.39663155891011587,0.4948608148251007,1.5662803303372592,1.0218437539379128,False,,,,False,,,,,0.0,-0.5,3,3,draw,0.49486081482510075,0.26268503565442264,0.24245414952047667,0.8473045973169804,1.336799547543042,0.15183562033453013,4.760705605951121,2.5730442386522765,multiplicative,-0.04,1.5
h2h,fdl-2122-E0-222,2122,E0,2022-02-10T00:00:00Z,Liverpool,Leicester,2-0,2-0,1.3651700343413757,3.0,1-0,1.5,0.18038958499625163,0.5972912964664994,0.7959400086137484,2.2390363447982344,0.39256720365770637,False,,,,False,,,,,0.0,-2.0,2,0,home,0.7959400086137485,0.15561455811521632,0.0484454332710352,0.0682033307867694,0.22823146204104852,0.02199372004468769,1.7126364058569608,0.40463229467582357,multiplicative,-0.04,1.5
h2h,fdl-2122-E0-223,2122,E0,2022-02-10T00:00:00Z,Wolves,Arsenal,0-1,0-1,0.7669429721147171,3.0,0-1,3.0,0.11792498050979247,0.2915432692776887,0.44428386671118403,1.0356632773244985,1.3865614332459568,False,,,,False,,,,,0.0,0.25,0,1,away,0.2756583592187323,0.28005777407008386,0.44428386671118403,0.4632403086217268,0.8112915814006989,0.19240397590231842,2.137706615088124,0.7533390950798986,multiplicative,-0.04,1.5
h2h,fdl-2122-D1-189,2122,D1,2022-02-11T00:00:00Z,RB Leipzig,FC Koln,3-1,2-0,1.1248928646185818,1.5,1-0,1.0,0.13511854331212897,0.5123667919485037,0.6660316536761364,1.944927693383119,0.6939839378845548,False,,,,False,,,,,0.0,-1.25,3,1,home,0.6660316536761364,0.21343065409640083,0.12053769222746279,0.17161683570183617,0.4064180815289227,0.06303209579690933,2.8002967381673507,0.8788151844252439,multiplicative,-0.04,1.5
h2h,fdl-2122-F1-230,2122,F1,2022-02-11T00:00:00Z,Paris SG,Rennes,1-0,2-0,1.0334564780139452,1.5,1-0,3.0,0.12081186959232196,0.4776638171405295,0.6134067650551975,1.8264813331260017,0.7986785033341165,False,,,,False,,,,,0.0,-1.0,1,0,home,0.6134067650551973,0.2319192304991344,0.1546740044456682,0.2271649064316566,0.48872699858028323,0.086689188478173,2.0552334926070412,0.885435329275629,multiplicative,-0.04,1.5
h2h,fdl-2122-SP1-227,2122,SP1,2022-02-11T00:00:00Z,Sevilla,Elche,2-0,2-0,1.1712732489522617,3.0,1-0,1.5,0.14681784359763986,0.5368684962326153,0.6826122354394941,1.9191043209445169,0.6100339493323269,False,,,,False,,,,,0.0,-1.25,2,0,home,0.6826122354394941,0.21167921032771592,0.1057085542327901,0.15671737961566723,0.3818283179126409,0.055954645765350905,1.9185626197957302,0.3757358800985678,multiplicative,-0.04,1.5
h2h,fdl-2122-D1-190,2122,D1,2022-02-12T00:00:00Z,Bochum,Bayern Munich,4-2,0-2,1.3690401117099147,0.0,0-1,0.0,0.18081970051118618,0.597695247809449,0.7989629370384111,0.38868836989203376,2.252724992030217,False,,,,False,,,,,0.0,2.25,4,2,home,0.04732202576567243,0.15371503719591653,0.798962937038411,1.569565410012408,3.050779430862817,0.772968548676133,8.668218152689002,2.5165648065068837,multiplicative,-0.04,1.5
h2h,fdl-2122-D1-191,2122,D1,2022-02-12T00:00:00Z,Ein Frankfurt,Wolfsburg,0-2,2-0,0.7637722381459486,0.0,1-0,0.0,0.0846280265164477,0.37119100664979354,0.45123469504638025,1.4378957966037418,1.0648087780012518,False,,,,False,,,,,0.0,-0.25,0,2,away,0.4512346950463801,0.2741992236777545,0.27456608127586524,0.8050523347145375,1.2925633137587391,0.36493356022452716,3.0702609059143575,0.36863359396742706,multiplicative,-0.04,1.5
h2h,fdl-2122-D1-192,2122,D1,2022-02-12T00:00:00Z,Freiburg,Mainz,1-1,2-0,0.7733815983776373,0.0,1-0,0.0,0.08649691832253578,0.376544214019754,0.4553641138839566,1.432144638036588,1.0407011763753786,False,,,,False,,,,,0.0,-0.25,1,1,draw,0.45536411388395664,0.2754764258679286,0.2691594602481149,0.8047377007274888,1.2892532225878284,0.13990164562718876,2.0345569719177576,0.3615339698645281,multiplicative,-0.04,1.5
h2h,fdl-2122-D1-193,2122,D1,2022-02-12T00:00:00Z,Greuther Furth,Hertha,2-1,1-2,0.6404133305332812,0.0,0-1,0.0,0.08129230721361626,0.301171014834452,0.36788936229563074,1.2364243492766205,1.2693220427282295,False,,,,False,,,,,0.0,0.0,2,1,home,0.3522256570733787,0.2798849806309906,0.36788936229563074,0.6332897846271118,1.0434832375512335,0.2774770911221509,2.53596319766551,0.4540163431839722,multiplicative,-0.04,1.5
h2h,fdl-2122-D1-194,2122,D1,2022-02-12T00:00:00Z,M'gladbach,Augsburg,3-2,2-0,1.033706786661353,1.0,1-0,1.0,0.12046226057309178,0.4770129648764225,0.6145069133635042,1.8356338982217146,0.8024211814030154,False,,,,False,,,,,0.0,-1.0,3,2,home,0.6145069133635044,0.23099135746399943,0.15450172917249622,0.22583271138488525,0.4869350996512051,0.08623785208091203,3.74103165436698,1.6232054703385292,multiplicative,-0.04,1.5
h2h,fdl-2122-D1-195,2122,D1,2022-02-12T00:00:00Z,Leverkusen,Stuttgart,4-2,2-0,1.1833130965048684,1.0,1-0,1.0,0.1450211378957955,0.5340633515123092,0.6987497139050205,2.017674502072476,0.6239543168997727,False,,,,False,,,,,0.0,-1.5,4,2,home,0.6987497139050204,0.20062068798984325,0.10062959810513634,0.14112671133662638,0.35846266395116544,0.05043902544355417,4.648394622454033,2.5158587414715834,multiplicative,-0.04,1.5
h2h,fdl-2122-E0-224,2122,E0,2022-02-12T00:00:00Z,Man United,Southampton,1-1,2-0,1.0355015419980962,0.0,1-0,0.0,0.1211112022689091,0.4784360551678796,0.6146167110107927,1.82934376701288,0.7964734267553503,False,,,,False,,,,,0.0,-1.0,1,1,draw,0.6146167110107928,0.2315126735985561,0.15387061539065106,0.9920026385740615,1.463120661388215,0.20071493386721106,2.2101970526897916,0.40231027590303936,multiplicative,-0.04,1.5
h2h,fdl-2122-E0-225,2122,E0,2022-02-12T00:00:00Z,Brentford,Crystal Palace,0-0,0-1,0.6574420153181828,0.0,0-1,0.0,0.10605557043637079,0.25488589445250476,0.37091571243737426,1.1725278831856798,1.2312905347097405,False,,,,False,,,,,0.0,0.0,0,0,draw,0.3424336294468742,0.2866506581157515,0.3709157124373743,0.7637065398757745,1.2494910237442776,0.12741962815454205,2.3476753180668366,1.5506606192401549,multiplicative,-0.04,1.5
h2h,fdl-2122-E0-226,2122,E0,2022-02-12T00:00:00Z,Everton,Leeds,3-0,2-1,0.6597149793916222,1.0,1-0,1.0,0.08361037490958101,0.30698173196892115,0.3808085510427901,1.3243449056672638,1.2453413732592868,False,,,,False,,,,,0.0,0.0,3,0,home,0.38080855104279016,0.2755811581200507,0.34361029083715916,0.5774110571417146,0.9654585208475351,0.25073304121546314,3.518691714831607,0.4381090199503801,multiplicative,-0.04,1.5
h2h,fdl-2122-E0-227,2122,E0,2022-02-12T00:00:00Z,Watford,Brighton,0-2,0-2,0.7869157086072305,3.0,0-1,1.5,0.08856969374737617,0.38284120937174954,0.46264056330029146,1.020764294487,1.4416989773491244,False,,,,False,,,,,0.0,0.5,0,2,away,0.262256634429383,0.2751028022703255,0.4626405633002914,0.43321525832944097,0.7708048475549036,0.17876685325622754,2.423965536913308,0.35916690474112933,multiplicative,-0.04,1.5
h2h,fdl-2122-E0-228,2122,E0,2022-02-12T00:00:00Z,Norwich,Man City,0-4,0-2,1.3989613495477347,1.0,0-1,1.0,0.1888483070008462,0.6100096344355622,0.8106840718286843,0.3445701749069604,2.2586804894010784,False,,,,False,,,,,0.0,2.0,0,4,away,0.04082402172874919,0.1484919064425666,0.8106840718286843,0.05955696768842411,0.2098768546112603,0.018753560704738093,2.522156267379,0.9022756615510505,multiplicative,-0.04,1.5
h2h,fdl-2122-F1-231,2122,F1,2022-02-12T00:00:00Z,Montpellier,Lille,0-1,1-2,0.6919082983538427,1.5,0-1,3.0,0.08515512699643403,0.3242258032158184,0.40206270625128243,1.1545250226795334,1.330684220828023,False,,,,False,,,,,0.0,0.25,0,1,away,0.31799783038787915,0.2799394633608384,0.4020627062512823,0.5370177305336927,0.9111472168279128,0.22932581369346938,2.246797121042103,0.7939329740639474,multiplicative,-0.04,1.5
h2h,fdl-2122-F1-232,2122,F1,2022-02-12T00:00:00Z,Lyon,Nice,2-0,2-0,0.8864819964345603,3.0,1-0,1.5,0.10003729762808339,0.42000506065919385,0.5264235196628382,1.6274306277955906,0.9556405279179836,False,,,,False,,,,,0.0,-0.75,2,0,home,0.5264235196628381,0.2568162262637145,0.21676025407344748,0.3372142645468552,0.6416492197586019,0.1356298452372599,2.3022121862515745,0.389808541747181,multiplicative,-0.04,1.5
h2h,fdl-2122-I1-235,2122,I1,2022-02-12T00:00:00Z,Lazio,Bologna,3-0,2-0,0.9711773787244737,1.5,1-0,1.0,0.11254613262951232,0.45510593052285686,0.5748052145187769,1.7237566700338527,0.856502343570958,False,,,,False,,,,,0.0,-0.75,3,0,home,0.5748052145187768,0.24526329915545259,0.17993148632577055,0.27332003128444143,0.5537240529346713,0.10658297268591221,2.738498342634556,0.43590313166218625,multiplicative,-0.04,1.5
h2h,fdl-2122-I1-236,2122,I1,2022-02-12T00:00:00Z,Napoli,Inter,1-1,1-2,0.6368361824085574,0.0,0-1,0.0,0.08107598769425503,0.2993230104970337,0.36556069561865795,1.2456803591518593,1.267818725689078,False,,,,False,,,,,0.0,0.0,1,1,draw,0.35503371389924404,0.279405590482098,0.365560695618658,0.7789398632147412,1.2750908234757785,0.12984178009314365,2.0172984356557033,0.371257489567766,multiplicative,-0.04,1.5
h2h,fdl-2122-I1-237,2122,I1,2022-02-12T00:00:00Z,Torino,Venezia,1-2,2-0,1.05088451165323,0.0,1-0,0.0,0.12588420706988682,0.48897536259602503,0.6175705197503871,1.7940408574070765,0.7541488527248126,False,,,,False,,,,,0.0,-1.0,1,2,away,0.6175705197503872,0.23418415880022594,0.14824532144938693,1.161721599530591,1.9088868001224384,0.553439689648811,3.2211943500257907,0.4435280267956101,multiplicative,-0.04,1.5
h2h,fdl-2122-SP1-228,2122,SP1,2022-02-12T00:00:00Z,Cadiz,Celta,0-0,0-2,0.8180451543398424,0.0,0-1,0.0,0.0935515756522583,0.39755222243211075,0.47894167964539947,0.9727807016217992,1.4594925604654547,False,,,,False,,,,,0.0,0.5,0,0,draw,0.24663376120849584,0.27442455914610486,0.47894167964539947,0.8166730650397301,1.2930788858740907,0.14510667233470284,2.3770362062025523,1.5739298660725156,multiplicative,-0.04,1.5
h2h,fdl-2122-SP1-229,2122,SP1,2022-02-12T00:00:00Z,Villarreal,Real Madrid,0-0,1-2,0.6413107690368745,0.0,0-1,0.0,0.08135139398098219,0.30161701359660464,0.3684751712670988,1.2343688787202536,1.2699042331345192,False,,,,False,,,,,0.0,0.0,0,0,draw,0.3515514041435262,0.27997342458937496,0.3684751712670989,0.7778006108931551,1.2730605924981373,0.12968117079780137,2.4434589421369552,1.6326606841015916,multiplicative,-0.04,1.5
h2h,fdl-2122-SP1-230,2122,SP1,2022-02-12T00:00:00Z,Vallecano,Osasuna,0-3,1-0,0.7820053424789712,0.0,1-0,0.0,0.12259723601900184,0.29825008328656955,0.4489844468071838,1.374246555122956,1.0016205911755254,False,,,,False,,,,,0.0,-0.25,0,3,away,0.44898444680718375,0.2824534337219893,0.2685621194708269,0.8163683487691038,1.314673034358974,0.3682942032738808,4.162768530955207,0.4933558871169299,multiplicative,-0.04,1.5
h2h,fdl-2122-SP1-231,2122,SP1,2022-02-12T00:00:00Z,Ath Madrid,Getafe,4-3,2-0,1.102846697031234,1.0,1-0,1.0,0.13612197318358313,0.5125907179778286,0.6423683782669448,1.8156052127605316,0.6782926527738303,False,,,,False,,,,,0.0,-1.0,4,3,home,0.6423683782669449,0.22837699657150265,0.12925462516155237,0.19676318755208855,0.4425933419276681,0.0723035674945342,6.242561655913732,3.6481327946359676,multiplicative,-0.04,1.5
h2h,fdl-2122-D1-196,2122,D1,2022-02-13T00:00:00Z,Union Berlin,Dortmund,0-3,0-2,0.7795658816392862,1.5,0-1,1.0,0.08561720275163291,0.37555915392398226,0.4633605005498457,1.0725686120948021,1.4908598053783133,False,,,,False,,,,,0.0,0.5,0,3,away,0.2676229397373817,0.2690165597127726,0.46336050054984573,0.43197389964348604,0.7692499089641889,0.1798019951218952,3.157128333851803,0.4396163069997364,multiplicative,-0.04,1.5
h2h,fdl-2122-D1-197,2122,D1,2022-02-13T00:00:00Z,Hoffenheim,Bielefeld,2-0,2-0,1.0875882439402444,3.0,1-0,1.5,0.12945624118580998,0.4989507822192948,0.6439284910518821,1.8898354656134073,0.7344141765465544,False,,,,False,,,,,0.0,-1.25,2,0,home,0.6439284910518822,0.22195044213148693,0.13412106681663083,0.1940373788109832,0.440167597782354,0.07238769002431034,2.044412360846689,0.40191384360482824,multiplicative,-0.04,1.5
h2h,fdl-2122-E0-229,2122,E0,2022-02-13T00:00:00Z,Burnley,Liverpool,0-1,0-2,1.3432336120552097,1.5,0-1,3.0,0.17626940637431326,0.5912677671971216,0.7831956188951793,0.41951766086525055,2.2001255306347507,False,,,,False,,,,,0.0,2.0,0,1,away,0.054177351998239254,0.16262702910658156,0.7831956188951792,0.07638687573181842,0.24437278163339832,0.02496966256789275,1.8480320715058247,0.8791656826610325,multiplicative,-0.04,1.5
h2h,fdl-2122-E0-230,2122,E0,2022-02-13T00:00:00Z,Newcastle,Aston Villa,1-0,1-2,0.6474910553010321,0.0,0-1,0.0,0.0820959870160606,0.3035493336457255,0.3725724079540785,1.2366116208330653,1.2868006177838718,False,,,,False,,,,,0.0,0.0,1,0,home,0.34874994726506503,0.2786776447808566,0.37257240795407853,0.6405980600565612,1.053400097057856,0.28146841517797794,2.3638809511296106,0.8189082484339113,multiplicative,-0.04,1.5
h2h,fdl-2122-E0-231,2122,E0,2022-02-13T00:00:00Z,Tottenham,Wolves,0-2,2-0,0.9710528492254195,0.0,1-0,0.0,0.11450611259987975,0.458853358336402,0.5698670011573987,1.675853762429402,0.8307732120974528,False,,,,False,,,,,0.0,-0.75,0,2,away,0.5698670011573989,0.2503444251534204,0.1797885736891808,1.0601675140643516,1.7159737090798024,0.49874759142947744,3.570569422932914,0.36977821861150995,multiplicative,-0.04,1.5
h2h,fdl-2122-E0-232,2122,E0,2022-02-13T00:00:00Z,Leicester,West Ham,2-2,1-2,0.6731525431229225,0.0,0-1,0.0,0.08453829430518252,0.3133096294835755,0.389690286923361,1.2183816543849486,1.3361897915819247,False,,,,False,,,,,0.0,0.25,2,2,draw,0.33409675473552175,0.2762129583411173,0.3896902869233609,0.7873468429205359,1.2865831225936697,0.13173958062360938,2.9661743754446035,0.9333701919327472,multiplicative,-0.04,1.5
h2h,fdl-2122-F1-233,2122,F1,2022-02-13T00:00:00Z,Monaco,Lorient,0-0,2-0,1.1721916449373064,0.0,1-0,0.0,0.14401858659135844,0.5317305224981055,0.6902985038012162,1.9839571709185329,0.6309031204645035,False,,,,False,,,,,0.0,-1.25,0,0,draw,0.6902985038012159,0.20507957900948964,0.10462191718929441,1.1193562456142911,1.5843571848798927,0.24372888495328046,2.5659982325822503,1.7238589438725465,multiplicative,-0.04,1.5
h2h,fdl-2122-F1-234,2122,F1,2022-02-13T00:00:00Z,Angers,Strasbourg,0-1,0-1,0.7037082371233476,3.0,0-1,3.0,0.10837367101797075,0.2690867462199055,0.40660435748643864,1.1313945821709916,1.3285582512670258,False,,,,False,,,,,0.0,0.25,0,1,away,0.31213269522474474,0.28126294728881673,0.40660435748643864,0.5286540534999373,0.8999146609578627,0.2247726039911729,2.2221701067665784,0.7775971809205728,multiplicative,-0.04,1.5
h2h,fdl-2122-F1-235,2122,F1,2022-02-13T00:00:00Z,Brest,Troyes,5-1,2-0,0.8217439010093966,1.0,1-0,1.0,0.0923553514579345,0.3956213380293035,0.48540020480784307,1.5129603266619676,1.004141154781247,False,,,,False,,,,,0.0,-0.5,5,1,home,0.4854002048078432,0.2683058530615704,0.24629394213058642,0.39746168592913145,0.722781563753501,0.1627368275710172,5.230118946396815,2.650356353494774,multiplicative,-0.04,1.5
h2h,fdl-2122-F1-236,2122,F1,2022-02-13T00:00:00Z,Clermont,St Etienne,1-2,1-0,0.7002739344728585,0.0,1-0,0.0,0.10885372079892777,0.2684280675668974,0.4027793194910181,1.313875191724601,1.1305786110720677,False,,,,False,,,,,0.0,-0.25,1,2,away,0.40277931949101825,0.2825284925247938,0.314692187984188,0.7117003265078797,1.1561602989116968,0.31593898870977366,2.6191607709880342,0.471392185474237,multiplicative,-0.04,1.5
h2h,fdl-2122-F1-237,2122,F1,2022-02-13T00:00:00Z,Nantes,Reims,1-0,1-0,0.7579986887178309,3.0,1-0,3.0,0.11819114724271271,0.2893361882969071,0.43604387370530834,1.3603376677722052,1.0403432121314027,False,,,,False,,,,,0.0,-0.25,1,0,home,0.43604387370530834,0.2824172991966599,0.28153882709803163,0.47707015443458534,0.8300124129312679,0.19865531177452483,2.135452073238767,0.7397193931555429,multiplicative,-0.04,1.5
h2h,fdl-2122-F1-238,2122,F1,2022-02-13T00:00:00Z,Lens,Bordeaux,3-2,2-0,1.0156690965839092,1.0,1-0,1.0,0.11796800673562652,0.4704189916393968,0.603507590660771,1.8075568323389866,0.8205932922293387,False,,,,False,,,,,0.0,-1.0,3,2,home,0.6035075906607711,0.23479950788793366,0.16169290145129517,0.23848163394778074,0.5049966607924633,0.09167541252168246,3.7325805192670454,1.6323198290148357,multiplicative,-0.04,1.5
h2h,fdl-2122-F1-239,2122,F1,2022-02-13T00:00:00Z,Metz,Marseille,1-2,0-2,0.9786887626137152,1.5,0-1,1.5,0.11439757698831532,0.4595402656734035,0.5773222642945404,0.8388185060691239,1.7153743223002464,False,,,,False,,,,,0.0,0.75,1,2,away,0.1767975279743959,0.24588020773106387,0.5773222642945404,0.2703709107128228,0.5493546514116526,0.1049569170794759,2.343836298077955,0.44198309641790406,multiplicative,-0.04,1.5
h2h,fdl-2122-I1-238,2122,I1,2022-02-13T00:00:00Z,Milan,Sampdoria,1-0,2-0,1.1645544766016767,1.5,1-0,3.0,0.14316632881423452,0.5297756882125647,0.6849171392740425,1.9645096584166188,0.6365837454968345,False,,,,False,,,,,0.0,-1.25,1,0,home,0.6849171392740425,0.20776989489196188,0.10731296583399569,0.15396161098275835,0.3784574126001562,0.055396640879670715,1.951636833529448,0.8683428449098906,multiplicative,-0.04,1.5
h2h,fdl-2122-I1-239,2122,I1,2022-02-13T00:00:00Z,Empoli,Cagliari,1-1,2-0,0.7944710333000504,0.0,1-0,0.0,0.08766242285252555,0.3820077118195086,0.47197354311150785,1.5076824014518355,1.054580236482022,False,,,,False,,,,,0.0,-0.5,1,1,draw,0.4719735431115079,0.267846324426522,0.2601801324619701,0.8265017313809123,1.3173418792562401,0.14522636336257938,2.059324882104132,0.3840105447494644,multiplicative,-0.04,1.5
h2h,fdl-2122-I1-240,2122,I1,2022-02-13T00:00:00Z,Genoa,Salernitana,1-1,2-0,0.8747990647704398,0.0,1-0,0.0,0.10021128933280585,0.41880731070348565,0.5150784754194881,1.5653710830238525,0.9382028210062097,False,,,,False,,,,,0.0,-0.5,1,1,draw,0.5150784754194883,0.2635273085295434,0.22139421605096837,0.8567132600230256,1.333598278687457,0.1571606173706436,2.0800185708750947,0.3689270590281032,multiplicative,-0.04,1.5
h2h,fdl-2122-I1-241,2122,I1,2022-02-13T00:00:00Z,Verona,Udinese,4-0,2-0,0.8546077686735505,1.0,1-0,1.0,0.09722192964807112,0.4100797588059797,0.503734994798454,1.544619338919728,0.9625481929674979,False,,,,False,,,,,0.0,-0.5,4,0,home,0.503734994798454,0.2655748281913991,0.23069017701014688,0.3700269025255546,0.6857049531654735,0.14974845657833172,3.9461106342547807,0.9658323244510837,multiplicative,-0.04,1.5
h2h,fdl-2122-I1-242,2122,I1,2022-02-13T00:00:00Z,Sassuolo,Roma,2-2,0-2,0.7637420116859424,0.0,0-1,0.0,0.08291379157064158,0.3674989624963618,0.4556218430817991,1.1041441439741388,1.4893714348379121,False,,,,False,,,,,0.0,0.5,2,2,draw,0.2760593065158264,0.2683188504023746,0.4556218430817989,0.8191573092837572,1.3155792653440603,0.14190000230362718,2.9849600382456374,0.9076126286338011,multiplicative,-0.04,1.5
h2h,fdl-2122-I1-243,2122,I1,2022-02-13T00:00:00Z,Atalanta,Juventus,1-1,1-2,0.687664388857516,0.0,0-1,0.0,0.08481968327503815,0.3224611780708637,0.399204274909527,1.1595999586899128,1.3242532849678135,False,,,,False,,,,,0.0,0.25,1,1,draw,0.3205981106325676,0.2801976144579053,0.399204274909527,0.7802626758793036,1.2722601588274447,0.13107360082360664,2.0157084973774713,0.3640645905574371,multiplicative,-0.04,1.5
h2h,fdl-2122-SP1-232,2122,SP1,2022-02-13T00:00:00Z,Alaves,Valencia,2-1,1-0,0.6638956684081125,1.5,1-0,1.5,0.10668166960936394,0.25705967166739735,0.37534332816036786,1.2414800565061843,1.1650091479410831,False,,,,False,,,,,0.0,0.0,2,1,home,0.37534332816036786,0.2863569287429939,0.33829974309663824,0.5866429644921374,0.9799141301034714,0.25232133692650865,2.514298788601565,0.4831891890874522,multiplicative,-0.04,1.5
h2h,fdl-2122-SP1-233,2122,SP1,2022-02-13T00:00:00Z,Levante,Betis,2-4,1-2,0.7407858464517426,1.0,0-1,1.0,0.08938469960084354,0.3418842767361593,0.4357666586823977,1.1226592002881166,1.429877587771893,False,,,,False,,,,,0.0,0.25,2,4,away,0.29124158186300675,0.2729917594545955,0.4357666586823977,0.47770542319060794,0.8306483654047814,0.20159046123024624,4.7619817547850465,2.611615223388532,multiplicative,-0.04,1.5
h2h,fdl-2122-SP1-234,2122,SP1,2022-02-13T00:00:00Z,Sociedad,Granada,2-0,2-0,1.2050811210715853,3.0,1-0,1.5,0.15145124896442733,0.5468543262060999,0.7044770845218941,1.9894599314826016,0.5806187183204072,False,,,,False,,,,,0.0,-1.25,2,0,home,0.7044770845218938,0.2010563455447384,0.0944665699333677,0.13668138049146092,0.35029947546569223,0.04812886320382783,1.8874914948315884,0.38664582836438577,multiplicative,-0.04,1.5
h2h,fdl-2122-SP1-235,2122,SP1,2022-02-13T00:00:00Z,Espanol,Barcelona,2-2,0-2,0.9838095389685705,0.0,0-1,0.0,0.11402124370081379,0.459392852288135,0.5830812472732823,0.8472851897025129,1.7487986748752227,False,,,,False,,,,,0.0,1.0,2,2,draw,0.174700929624575,0.24221782310214285,0.5830812472732823,0.9447379833575127,1.4179178622050588,0.18525207786672857,3.195953550920891,0.9061215791743853,multiplicative,-0.04,1.5
h2h,fdl-2122-I1-244,2122,I1,2022-02-14T00:00:00Z,Spezia,Fiorentina,1-2,0-2,0.8207217788776502,1.5,0-1,1.5,0.09157193727259733,0.3938604805910831,0.4864336326732127,1.01795357154756,1.5297858203677799,False,,,,False,,,,,0.0,0.5,1,2,away,0.2471854566234707,0.2663809107033167,0.48643363267321266,0.3958098532025148,0.7206548045997484,0.16242553180769323,2.3728361063220933,0.44339371033512087,multiplicative,-0.04,1.5
