home_team,away_team,raw_pick,candidate_pick,scenarios_tested,scenarios_passed,scenarios_positive_delta,mean_delta_p_finish_first,min_delta_p_finish_first,max_delta_p_finish_first,mean_ev_loss,max_ev_loss,mean_z_score,pass_rate,positive_delta_rate,robust_switch
New Zealand,Egypt,0-2,1-3,11,0,0,-0.012830000000000001,-0.01529,-0.01054,0.13053545454545457,0.15001,-19.316636363636363,0.0,0.0,False
England,Ghana,2-0,2-1,11,0,0,-0.012879090909090908,-0.01444,-0.01184,0.13763745454545454,0.149811,-18.122545454545456,0.0,0.0,False
Norway,France,1-2,0-3,11,0,0,-0.013412727272727272,-0.01459,-0.01135,0.12817727272727272,0.131782,-18.994363636363634,0.0,0.0,False
Jordan,Argentina,0-2,0-1,11,0,0,-0.013742727272727273,-0.01456,-0.01267,0.14717154545454544,0.149734,-19.340090909090907,0.0,0.0,False
Portugal,Uzbekistan,2-0,1-0,11,0,0,-0.013756363636363638,-0.01584,-0.01221,0.15104327272727272,0.154788,-18.481727272727273,0.0,0.0,False
Morocco,Haiti,2-0,1-0,11,0,0,-0.013781818181818183,-0.01499,-0.01273,0.14883809090909092,0.151813,-18.97490909090909,0.0,0.0,False
Jordan,Algeria,0-2,0-3,11,0,0,-0.013887272727272727,-0.0162,-0.01241,0.14435045454545456,0.158814,-19.132,0.0,0.0,False
Tunisia,Japan,0-2,1-3,11,0,0,-0.01402090909090909,-0.01618,-0.00991,0.138603,0.158301,-20.79490909090909,0.0,0.0,False
Panama,Croatia,0-2,0-3,11,0,0,-0.014144545454545455,-0.0163,-0.01237,0.14990499999999998,0.16479,-19.171,0.0,0.0,False
Argentina,Austria,2-0,3-0,11,0,0,-0.014176363636363636,-0.01576,-0.01229,0.14800227272727273,0.162306,-19.634818181818183,0.0,0.0,False
Spain,Saudi Arabia,3-0,2-1,11,0,0,-0.014855454545454545,-0.01632,-0.01243,0.1752128181818182,0.178641,-18.416636363636364,0.0,0.0,False
Ecuador,Germany,0-2,0-3,11,0,0,-0.014961818181818182,-0.01729,-0.01303,0.14284963636363635,0.155826,-21.69018181818182,0.0,0.0,False
Turkey,United States,1-2,0-3,11,0,0,-0.015009999999999997,-0.01635,-0.01428,0.1454048181818182,0.148564,-23.52709090909091,0.0,0.0,False
Croatia,Ghana,2-0,3-0,11,0,0,-0.015111818181818181,-0.01639,-0.01295,0.1563299090909091,0.169818,-21.205272727272728,0.0,0.0,False
Spain,Saudi Arabia,3-0,1-0,11,0,0,-0.015134545454545454,-0.01735,-0.01215,0.18259845454545454,0.200338,-17.732454545454548,0.0,0.0,False
New Zealand,Egypt,0-2,0-3,11,0,0,-0.01528272727272727,-0.01764,-0.01284,0.15806554545454546,0.171756,-21.086636363636362,0.0,0.0,False
South Africa,South Korea,0-2,0-3,11,0,0,-0.015385454545454546,-0.01689,-0.01287,0.154069,0.167768,-21.359545454545454,0.0,0.0,False
Uruguay,Cape Verde,2-0,3-0,11,0,0,-0.015400909090909092,-0.01818,-0.01297,0.1633461818181818,0.179321,-19.632,0.0,0.0,False
DR Congo,Uzbekistan,2-1,3-0,11,0,0,-0.015408181818181819,-0.01697,-0.01408,0.14949081818181817,0.152943,-23.898545454545456,0.0,0.0,False
Norway,France,1-2,1-1,11,0,0,-0.015458181818181817,-0.0223,-0.00636,0.2955679090909091,0.347724,-11.894181818181819,0.0,0.0,False
Tunisia,Japan,0-2,0-3,11,0,0,-0.015582727272727274,-0.01702,-0.01255,0.15959927272727273,0.173743,-21.110454545454544,0.0,0.0,False
Japan,Sweden,2-1,3-0,11,0,0,-0.015584545454545455,-0.01761,-0.01415,0.14972127272727273,0.153175,-24.244636363636367,0.0,0.0,False
Norway,Senegal,2-1,3-0,11,0,0,-0.015809090909090908,-0.01685,-0.01493,0.1515230909090909,0.155002,-25.372636363636364,0.0,0.0,False
France,Iraq,3-0,2-1,11,0,0,-0.015915454545454545,-0.01789,-0.01457,0.18144990909090908,0.183894,-19.94390909090909,0.0,0.0,False
Senegal,Iraq,2-0,3-1,11,0,0,-0.016077272727272728,-0.01807,-0.01387,0.16062227272727272,0.184261,-22.585636363636365,0.0,0.0,False
Colombia,DR Congo,2-0,3-0,11,0,0,-0.01615727272727273,-0.01978,-0.01457,0.16846736363636364,0.183438,-21.06609090909091,0.0,0.0,False
Colombia,Portugal,0-2,0-3,11,0,0,-0.016430909090909093,-0.01886,-0.01416,0.1442110909090909,0.153793,-26.488545454545456,0.0,0.0,False
Czech Republic,Mexico,0-2,0-3,11,0,0,-0.016772727272727272,-0.01889,-0.01546,0.14808127272727273,0.157429,-26.881181818181815,0.0,0.0,False
Switzerland,Canada,1-0,3-0,11,0,0,-0.016773636363636366,-0.01978,-0.01483,0.1499441818181818,0.168395,-25.24209090909091,0.0,0.0,False
Ecuador,Curacao,2-0,1-0,11,0,0,-0.016784545454545455,-0.01928,-0.01462,0.17474990909090907,0.176829,-22.385272727272728,0.0,0.0,False
Curacao,Ivory Coast,0-2,0-1,11,0,0,-0.01685090909090909,-0.0185,-0.01419,0.16404854545454547,0.166106,-24.057090909090906,0.0,0.0,False
Algeria,Austria,0-1,0-3,11,0,0,-0.01692,-0.01967,-0.01461,0.14984563636363638,0.167835,-25.92218181818182,0.0,0.0,False
Ecuador,Curacao,2-0,2-1,11,0,0,-0.01716090909090909,-0.01946,-0.0144,0.16969218181818183,0.184656,-24.665545454545455,0.0,0.0,False
Colombia,DR Congo,2-0,3-1,11,0,0,-0.01726181818181818,-0.02067,-0.01497,0.167847,0.187418,-25.076818181818183,0.0,0.0,False
France,Iraq,3-0,1-0,11,0,0,-0.01738909090909091,-0.02019,-0.01525,0.19688036363636366,0.211888,-20.791545454545453,0.0,0.0,False
Cape Verde,Saudi Arabia,1-2,0-3,11,0,0,-0.017483636363636364,-0.01849,-0.01598,0.15329436363636362,0.156862,-28.391545454545454,0.0,0.0,False
