source_file,feature_source,market_id,token_id,prediction_timestamp,point_in_time_rule
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T16:40:52Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T17:09:06Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T18:42:11Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T19:14:49Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T20:07:18Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-14T01:40:15Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-14T03:17:16Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-14T07:11:41Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-14T07:44:22Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-14T08:38:09Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-14T10:16:59Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-14T11:28:07Z,only rows at or before prediction_timestamp are used
