shadow_position_id,family,signal_cohort,market_slug,token_id,close_time,reason
shadow_position_4239362478db146668b73ea5,worldcup_2026_winner,worldcup,will-lionel-messi-be-the-top-goalscorer-at-the-2026-fifa-world-cup,19214394437683566921750936876376421489271269944393354497977881791256347396217,2026-07-20T00:00:00Z,missing_pre_close_quote
shadow_position_896cde175bf84fdc6cdfd976,worldcup_2026_winner,worldcup,will-kylian-mbappe-be-the-top-goalscorer-at-the-2026-fifa-world-cup,49886028487112281574279422474095181525913123582177075375309734310587117931078,2026-07-20T00:00:00Z,missing_pre_close_quote
shadow_position_8a12ff3ee7ec35b286c9fe3c,worldcup_2026_winner,soccer_match,will-lionel-messi-be-the-top-goalscorer-at-the-2026-fifa-world-cup,19214394437683566921750936876376421489271269944393354497977881791256347396217,2026-07-20T00:00:00Z,missing_pre_close_quote
shadow_position_a45cfddba34bcb1895a29853,worldcup_2026_winner,worldcup_2026_winner_fundamental,will-argentina-win-the-2026-fifa-world-cup-245,18812649149814341758733697580460697418474693998558159483117100240528657629879,2026-07-20T00:00:00Z,missing_pre_close_quote
shadow_position_f0a091f5244aecf9b95894bf,worldcup_2026_winner,worldcup,will-france-reach-the-2026-fifa-world-cup-final,67697867866538302451407026469381030994678077364956441511771093219468536072529,2026-07-20T00:00:00Z,missing_pre_close_quote
shadow_position_004bccb27d4d890542c03a53,worldcup_2026_winner,soccer_match,will-5-matches-be-decided-by-penalty-shootout-during-the-2026-fifa-world-cup-20260610210228790,37089111703099330271756902756550617087324195263983091188635426682509248301097,2026-07-20T03:59:00Z,missing_pre_close_quote
shadow_position_3f9e6dbff427f3d90214a707,worldcup_2026_winner,worldcup,will-lionel-messi-win-the-golden-ball-at-the-2026-fifa-world-cup-20260603194032283,68099147950522191308134976209533771147823729818517018192391581768804443699549,2026-07-20T03:59:00Z,missing_pre_close_quote
shadow_position_4071824c1a409bb836e1a411,worldcup_2026_winner,soccer_match,will-lionel-messi-win-the-bronze-ball-at-the-2026-fifa-world-cup-20260603194939945,84582761957281883913197128159372322952949243933543146874651198104592540816644,2026-07-20T03:59:00Z,missing_pre_close_quote
shadow_position_6f7dece199a0154ba5819471,worldcup_2026_winner,near_miss_learning|soccer_match,will-unai-simon-win-the-golden-glove-at-the-2026-fifa-world-cup-20260603195307478,95373356057942321283159367382273306409832508537003322247844354149498841418161,2026-07-20T03:59:00Z,missing_pre_close_quote
shadow_position_762d5788f20581e3bf6c99a6,worldcup_2026_winner,soccer_match,will-lionel-messi-win-the-golden-ball-at-the-2026-fifa-world-cup-20260603194032283,68099147950522191308134976209533771147823729818517018192391581768804443699549,2026-07-20T03:59:00Z,missing_pre_close_quote
shadow_position_d3026655148db9f52407e06a,worldcup_2026_winner,soccer_match,will-mike-maignan-win-the-golden-glove-at-the-2026-fifa-world-cup-20260603195307476,54107343263387475730966095910471611039456828338034353328930651554538556391012,2026-07-20T03:59:00Z,missing_pre_close_quote
shadow_position_5e1029868c6a835fdef41aaa,crypto_xrp_special,crypto,will-xrp-dip-to-0pt7-july-13-19-2026,114964137300187455673686071186000057049854665542029467996086181303913053414179,2026-07-20T04:00:00Z,missing_pre_close_quote
shadow_position_7243f05784028c752002a087,crypto_xrp_special,crypto,will-xrp-dip-to-0pt6-july-13-19-2026,56527186903613370615775908564644354689644353352170438157656512134191242434722,2026-07-20T04:00:00Z,missing_pre_close_quote
shadow_position_e835aef8e903ac69515252d3,crypto_xrp_special,crypto,will-xrp-dip-to-0pt5-july-13-19-2026,85882034462548533875562700055504379440850132693939381725631604498134489620181,2026-07-20T04:00:00Z,missing_pre_close_quote
shadow_position_08f538562ff3b7756196b675,tennis_match,tennis_match,wta-bondar-tormo-2026-07-13,89257912513017886581094960427854661432986909474298464435047805234935436740799,2026-07-20T07:00:00Z,missing_pre_close_quote
shadow_position_2a234e260c391f54ffe42503,tennis_match,tennis_match,atp-jong-gaubas-2026-07-13,16295343982201798881623104105328482788833777698639684092124510672510271020304,2026-07-20T08:00:00Z,missing_pre_close_quote
shadow_position_86c94347bdab4599ba174ffa,tennis_match,tennis_match,atp-kjaer-pellegr-2026-07-13,994856844805064057757544989981443651097729609125618445289456572637943842822,2026-07-20T08:00:00Z,missing_pre_close_quote
shadow_position_f659bb487288ed577b5e1015,tennis_match,tennis_match,atp-tsitsip-buse-2026-07-13,67715969291727036840549773894733340091917886483842875706406174397321353212079,2026-07-20T08:00:00Z,missing_pre_close_quote
shadow_position_348f643256f0e34719425e7e,tennis_tennis_total,tennis_tennis_total,atp-sonego-schwaer-2026-07-13-match-total-23pt5,100235598376556857263179769631976226259322053312742362881306449815626795931275,2026-07-20T08:00:00Z,missing_pre_close_quote
shadow_position_3751206e659d4b17a62d4a9d,tennis_match,near_miss_learning|tennis_match,atp-arsenea-marti-2026-07-13,9038376208327764748016810043324905236327230572421315545044444795546592135679,2026-07-20T14:00:00Z,missing_pre_close_quote
shadow_position_c47a956e08d71e9c164471f4,tennis_tennis_total,tennis_tennis_total,atp-cina-halys-2026-07-14-match-total-21pt5,75377780272030163532820908800125811813705357448286961394752222061119497506807,2026-07-21T08:00:00Z,missing_pre_close_quote
shadow_position_c33baf6b3638adb0617bf7d0,baseball_mlb_match,baseball_mlb_match,mlb-al-nl-2026-07-14,80080666935022421409008183305973221240813840495378722317438719068727398514970,2026-07-22T00:00:00Z,missing_pre_close_quote
shadow_position_6140c6c9c087c934de962301,tennis_tennis_total,tennis_tennis_total,atp-rublev-darderi-2026-07-19-match-total-21pt5,55138254762251059845306919882716979143828980525277477600722913573603058775463,2026-07-26T12:00:00Z,missing_pre_close_quote
shadow_position_2901c32f0080fdb2b341f859,macro_rates,macro_rates,will-the-fed-increase-interest-rates-by-25-bps-after-the-july-2026-meeting,10547381015916960267379463101229159185405356924982461726471550099674011526491,2026-07-29T00:00:00Z,missing_pre_close_quote
shadow_position_47ce6917985a6ecebfcd6237,macro_rates,near_miss_learning|macro_rates,will-the-fed-increase-interest-rates-by-25-bps-after-the-july-2026-meeting,10547381015916960267379463101229159185405356924982461726471550099674011526491,2026-07-29T00:00:00Z,missing_pre_close_quote
shadow_position_6cd1fc387f88b06b769b5fbb,macro_rates,macro_rates,will-the-fed-pausepausepause-in-the-next-three-decisions-aprjunjul,101909856712627923879290339593537353880268081288751884838535367478896034248077,2026-07-29T00:00:00Z,missing_pre_close_quote
shadow_position_b7995aa8a9b5f8d2d4ca2e59,macro_rates,macro_rates,will-the-fed-decide-differently-in-the-next-three-decisions-aprjunjul,102451827870754857819917363477059455981807381920683022472701345996332142120457,2026-07-29T00:00:00Z,missing_pre_close_quote
shadow_position_bd4ddebd5bdc4c8bacb8e0df,macro_rates,near_miss_learning|macro_rates,will-there-be-no-change-in-fed-interest-rates-after-the-july-2026-meeting,36015050921127306245266044699797268780268172446856063291868548314968920497494,2026-07-29T00:00:00Z,missing_pre_close_quote
shadow_position_186aacc2c751c9ce92fdc2e1,ai_model_leader,ai_model_leader,will-alibaba-have-the-best-chinese-ai-model-at-the-end-of-july-2026,4567517282186112560696420853023193838150072383801126897243092142264875387137,2026-07-31T00:00:00Z,missing_pre_close_quote
shadow_position_2dcac44c988e7acc1227fda4,ai_model_leader,structural|longshot_no|ai_model_leader,will-google-have-the-best-ai-model-at-the-end-of-july-2026,73236020982042322107719049752749478285487797346322886261660588599081906662415,2026-07-31T00:00:00Z,missing_pre_close_quote
shadow_position_76783b39dcf60681b30551df,ai_model_leader,structural|longshot_no|ai_model_leader,will-google-have-the-best-math-ai-model-at-the-end-of-july-2026,93951476500003632791935289062898848593712753782086418087200571438021145488845,2026-07-31T00:00:00Z,missing_pre_close_quote
shadow_position_28b5a29a3464fb5da2104a94,equities_macro,near_miss_learning|equities_macro,will-alphabet-be-the-second-largest-company-in-the-world-by-market-cap-on-july-31-20260624192749113,80639551841556110014086334610322319982150120076294463498566174170826824423675,2026-07-31T23:59:00Z,missing_pre_close_quote
shadow_position_7f0498550235ff7e36b3ba00,equities_macro,near_miss_learning|equities_macro,will-apple-be-the-largest-company-in-the-world-by-market-cap-on-july-31-20260624192329843,5823805802875099304203116182652199693089526522530469365767529374822548212673,2026-07-31T23:59:00Z,missing_pre_close_quote
shadow_position_a56890366971033c3614d755,equities_macro,equities_macro,will-apple-be-the-second-largest-company-in-the-world-by-market-cap-on-july-31-20260624192749112,79162765079028727202719931536645059951675772849915793147357039418708378144838,2026-07-31T23:59:00Z,missing_pre_close_quote
shadow_position_c49281fb7661880c65e5c796,equities_macro,near_miss_learning|equities_macro,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-july-31-20260624192329841,75848210276979954337354349909329862141109563590210566057575338891512846216329,2026-07-31T23:59:00Z,missing_pre_close_quote
shadow_position_c887282e3d09c5a7a1f6f43b,equities_macro,near_miss_learning|equities_macro,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-july-31-20260624192329841,75848210276979954337354349909329862141109563590210566057575338891512846216329,2026-07-31T23:59:00Z,missing_pre_close_quote
shadow_position_e70e9d673bd1037fd7ebd8f7,equities_macro,equities_macro,will-apple-be-the-second-largest-company-in-the-world-by-market-cap-on-july-31-20260624192749112,79162765079028727202719931536645059951675772849915793147357039418708378144838,2026-07-31T23:59:00Z,missing_pre_close_quote
shadow_position_d51ed10515d8a7d888ce8316,unknown,unknown,us-x-iran-diplomatic-meeting-by-july-31-2026-20260622191708361,25763685223319524083191986935913634904809447145745901125985995347509432734794,2026-07-31T23:59:00Z,missing_pre_close_quote
shadow_position_f84e2dd5f0785ef4d44d4b28,unknown,unknown,will-the-ornn-b200-index-be-between-4pt00-and-5pt00-on-july-31-2026-20260626214212585,53309418792814126813253565209817598774351044039766281405658463259168910392637,2026-07-31T23:59:00Z,missing_pre_close_quote
shadow_position_0f27c562ae03090e3ae28645,culture_entertainment,structural|longshot_no|culture_entertainment,will-nflx-reach-80-in-july-2026,71511949524110026827617226351056946623159790837521083728385383282599861451032,2026-08-01T03:59:59.999Z,missing_pre_close_quote
shadow_position_8c868d692245935f31ce2c57,equities_macro,equities_macro,will-spy-dip-to-720-in-july-2026,24803584857334321314421629236199580191116981146793443171916957628585926739112,2026-08-01T03:59:59.999Z,missing_pre_close_quote
shadow_position_af446f3563e292d51af69bc6,crypto_btc_special,structural|longshot_no|crypto_btc_special,will-bitcoin-reach-75k-in-july-2026,11122870307832213829937141164621963143556849554535072384599725110500454191759,2026-08-01T04:00:00Z,missing_pre_close_quote
shadow_position_3c4c127eb841712a913f8a2d,crypto_eth_special,structural|longshot_no|crypto_eth_special,will-ethereum-reach-2400-in-july-2026,100884095534364268769321993699449844260443547762651923948519421267861169635220,2026-08-01T04:00:00Z,missing_pre_close_quote
shadow_position_625284e65a29866ee770b8f6,crypto_eth_special,crypto,will-ethereum-reach-2000-in-july-2026,67618687138618616009474379841981387029656591298511163184190255433704137454173,2026-08-01T04:00:00Z,missing_pre_close_quote
shadow_position_dcdd9ef998f4667bfadc1949,crypto_eth_special,crypto,will-ethereum-reach-1900-in-july-2026,28817002148223268863846336360740958044187532730435903830987432418979666201587,2026-08-01T04:00:00Z,missing_pre_close_quote
shadow_position_fd10a1953e5fe24b9532a4fc,crypto_eth_special,structural|longshot_no|crypto_eth_special,will-ethereum-reach-2300-in-july-2026,15710525480448889254766605820312761373882786549757118431634104562205370863433,2026-08-01T04:00:00Z,missing_pre_close_quote
shadow_position_10ad6d33d8745dda3077e4cf,crypto_sol_special,structural|longshot_no|crypto_sol_special,will-solana-reach-120-in-july-2026,93496916247677946874951464536517511991715588414847755700545460892672050036498,2026-08-01T04:00:00Z,missing_pre_close_quote
shadow_position_5b3c5df14329ac0cdeb8a633,crypto_sol_special,structural|longshot_no|crypto_sol_special,will-solana-reach-130-in-july-2026,43975378191074358671281520872697918948044394157610457450863109826755838430110,2026-08-01T04:00:00Z,missing_pre_close_quote
shadow_position_020733f29540fcce7ebf5236,crypto_xrp_special,crypto,will-xrp-dip-to-1-in-july-2026,107428272129048587583997315670529606325369032000682138145211150063313167372818,2026-08-01T04:00:00Z,missing_pre_close_quote
shadow_position_0260dcee62a87b518cc18b86,worldcup_2026_winner,near_miss_learning|soccer_match,will-lionel-messi-score-10-goals-during-the-2026-fifa-world-cup,113345257491820491534441186223493979799933148951284980801322879899234812873089,2026-08-03T03:59:00Z,missing_pre_close_quote
shadow_position_8052fa10e75cca92c1610259,worldcup_2026_winner,near_miss_learning|soccer_match,will-kylian-mbappe-score-10-goals-during-the-2026-fifa-world-cup,108448511447054356560203469039805073825532100286735131544848339572714921876245,2026-08-03T03:59:00Z,missing_pre_close_quote
shadow_position_4d871f00df4be882fa342845,crypto_sol_updown_event,near_miss_learning|exploratory_historical_rule|crypto_sol_updown_event|outcome=down,sol-updown-4h-1785888000,95725145614032343525376796567389798430629193124652051582921449330063310030427,2026-08-05T04:00:00Z,missing_pre_close_quote
shadow_position_216eaf41ffd5d675c2ac558d,basketball_nba_match,basketball_nba_match,will-coin-reach-160-by-august-3-2026,30912445149862953622799843484798362935418536369185742701061318076580099123077,2026-08-07T20:00:00Z,missing_pre_close_quote
shadow_position_2ef6c1ec1db500c8fd9be72e,macro_economy,near_miss_learning|macro_economy,will-annual-inflation-be-3pt4-in-july-20260714150613271,108868009106780451749396742652752165981108033815286082004369798819162482250647,2026-08-12T03:59:00Z,missing_pre_close_quote
shadow_position_fc4c971914b75841fe26b3e6,macro_economy,macro_economy,will-annual-inflation-be-3pt3-in-july-20260714150613270,109794776086649181908739553480349146880931290686249071597614384950723214732783,2026-08-12T03:59:00Z,missing_pre_close_quote
shadow_position_f33ea11d2e839e33ec1becdf,tennis_tennis_total,tennis_tennis_total,atp-kecmano-cobolli-2026-08-15-match-total-21pt5,25933157807521233311041312388776495461823538331718972195235276420937725440232,2026-08-22T14:00:00Z,missing_pre_close_quote
shadow_position_3418deb7171326183beb3dac,ai_model_leader,ai_model_leader,will-alibaba-have-the-best-chinese-ai-model-at-the-end-of-august-2026-20260717004241593,54661912859050167415810598609571166937972969545017708739436680535246603652327,2026-08-31T00:00:00Z,missing_pre_close_quote
shadow_position_d20369015e8f2034d7cb9446,ai_model_leader,near_miss_learning|ai_model_leader,will-alibaba-have-the-best-chinese-ai-model-at-the-end-of-august-2026-20260717004241593,54661912859050167415810598609571166937972969545017708739436680535246603652327,2026-08-31T00:00:00Z,missing_pre_close_quote
shadow_position_5353614a0af537341d032e2f,crypto_btc_special,structural|longshot_no|crypto_btc_special,will-bitcoin-dip-to-52pt5k-in-august-2026,80219722174349458580165755467371454490108077579974535259842913119703735314615,2026-09-01T04:00:00Z,missing_pre_close_quote
shadow_position_fcf2e66377075690051e8713,crypto_btc_special,structural|longshot_no|crypto_btc_special,will-bitcoin-reach-72pt5k-in-august-2026,3523185360721264825343984255310084370838660506037437952256021216614715901678,2026-09-01T04:00:00Z,missing_pre_close_quote
shadow_position_b7e27abe01a53689098b5f1f,tennis_match,near_miss_learning|tennis_match,will-jannik-sinner-win-the-2026-mens-us-open,40553687028357385570012767684841134153932705410424731659907218042194272368471,2026-09-13T00:00:00Z,missing_pre_close_quote
shadow_position_e7f78d3f67a3fc78d7014f45,tennis_match,structural|longshot_no|tennis_match,will-iga-swiatek-win-the-2026-womens-us-open,63121398982749572286119195691751068463674406856603972408298899143876860265927,2026-09-13T00:00:00Z,missing_pre_close_quote
shadow_position_4ad7721a3f865c043b9db857,baseball_mlb_match,structural|longshot_no|baseball_mlb_match,will-shohei-ohtani-lead-the-mlb-in-era-for-the-2026-regular-season,38149245110376544641991926714453745587434469395409692591758471566541409040037,2026-09-28T00:00:00Z,missing_pre_close_quote
shadow_position_566e8838c6cd456b4c458eee,baseball_mlb_match,structural|longshot_no|baseball_mlb_match,will-shohei-ohtani-lead-the-mlb-in-era-for-the-2026-regular-season,38149245110376544641991926714453745587434469395409692591758471566541409040037,2026-09-28T00:00:00Z,missing_pre_close_quote
shadow_position_72f48d0836c2385e64ca9651,baseball_mlb_match,structural|longshot_no|baseball_mlb_match,will-shohei-ohtani-lead-the-mlb-in-era-for-the-2026-regular-season,38149245110376544641991926714453745587434469395409692591758471566541409040037,2026-09-28T00:00:00Z,missing_pre_close_quote
shadow_position_d37683413d0a94e27cab390c,baseball_mlb_match,baseball_mlb_match,will-the-cleveland-guardians-clinch-a-spot-in-the-2026-mlb-postseason,32342709889407655867901711533709325129481699402678730319215771956214754631454,2026-09-28T00:00:00Z,missing_pre_close_quote
shadow_position_363e11a5c63b6ad9cca4f866,ai_model_leader,ai_model_leader,will-any-ai-model-reach-1510-overall-arena-score-by-september-30-2026,54274975046785035647018962351209441973728395165653924104773374336698564763879,2026-09-30T00:00:00Z,missing_pre_close_quote
shadow_position_ab14ddac8b3853ad9b0bf618,ai_model_leader,ai_model_leader,will-any-ai-model-reach-1510-overall-arena-score-by-september-30-2026,54274975046785035647018962351209441973728395165653924104773374336698564763879,2026-09-30T00:00:00Z,missing_pre_close_quote
shadow_position_5dfcc9830d1515dead46c378,ai_model_leader,near_miss_learning|ai_model_leader,will-openai-have-the-best-ai-model-on-livebench-coding-at-the-end-of-september-2026-20260728165808287,94006426151547983630500903620916705425556426419356798044195404127553075070932,2026-09-30T23:59:00Z,missing_pre_close_quote
shadow_position_dffb2248ad4e9ed8fa9b8f7e,ai_model_leader,near_miss_learning|ai_model_leader,will-anthropic-have-the-best-ai-model-on-livebench-mathematics-at-the-end-of-september-2026-20260728165020632,113480692521564778497512842820603388597790721465875737318475927670026573452763,2026-09-30T23:59:00Z,missing_pre_close_quote
shadow_position_0b55827365b6847892c17304,baseball_mlb_match,baseball_mlb_match,2026-mlb-win-totals-seattle-mariners,85918589901677286362334906071743033273994312124714946976982240559358877413891,2026-10-05T03:59:00Z,missing_pre_close_quote
shadow_position_19d7c1d3e3c5c2c194073177,baseball_mlb_match,structural|longshot_no|baseball_mlb_match,will-matt-olson-lead-the-mlb-in-doubles-for-the-2026-regular-season,25092571467150932885719083456287685773120828733951217768288563710688060710237,2026-10-11T00:00:00Z,missing_pre_close_quote
shadow_position_a755b956f670749224d91362,baseball_mlb_match,structural|longshot_no|baseball_mlb_match,will-matt-olson-lead-the-mlb-in-doubles-for-the-2026-regular-season,25092571467150932885719083456287685773120828733951217768288563710688060710237,2026-10-11T00:00:00Z,missing_pre_close_quote
shadow_position_bac18b6fbf6ac3ff7332003a,geopolitics,near_miss_learning|geopolitics,will-kyle-schwarber-hit-the-most-home-runs-during-the-2026-mlb-regular-season,29880061952566489686808125557917525240335275846871233640387819113187553719242,2026-10-11T00:00:00Z,missing_pre_close_quote
shadow_position_01c171664eb150adeab983ae,basketball_nba_match,near_miss_learning|basketball_nba_match,will-lebron-james-play-for-the-miami-heat-in-2026-27,62429084067171308316390058541012087925567325563248051217584518806867987132248,2026-10-31T03:59:00Z,missing_pre_close_quote
shadow_position_173461a57c8756866c7fc939,basketball_nba_match,basketball_nba_match,will-lebron-james-play-for-the-cleveland-cavaliers-in-2026-27,67044318499994712064109988308237618254832029882233414790755517483383764496170,2026-10-31T03:59:00Z,missing_pre_close_quote
shadow_position_2b7be49308bb05bade2341a3,basketball_nba_match,basketball_nba_match,will-lebron-james-play-for-the-cleveland-cavaliers-in-2026-27,67044318499994712064109988308237618254832029882233414790755517483383764496170,2026-10-31T03:59:00Z,missing_pre_close_quote
shadow_position_e7edb908e62187099f77b938,geopolitics,geopolitics,will-lebron-james-play-for-the-golden-state-warriors-in-2026-27,53318090283597351227821817715895354369488632688451622367962782212055936598914,2026-10-31T03:59:00Z,missing_pre_close_quote
shadow_position_649b93b2b6ebc9adfdec0cec,basketball_nba_match,near_miss_learning|basketball_nba_match,nba-lebron-james-and-bronny-james-jrpt-to-play-together-in-2026-27-20260630182039143,65217747391065610498524733774851088724368138706140421186161031837402714127802,2026-10-31T23:59:00Z,missing_pre_close_quote
shadow_position_61e834b21fd0f3236cb8bea8,geopolitics,near_miss_learning|geopolitics,will-the-republican-party-hold-below-190-house-seats-after-the-2026-midterm-elections,106321904011141120286469207995805275978977204556483905903452161304048552011252,2026-11-03T00:00:00Z,missing_pre_close_quote
shadow_position_0df1942f344d787ee6c48ba3,ai_model_leader,ai_model_leader,will-anthropic-have-the-best-ai-model-at-the-end-of-december-2026,101106027123457230511923560603100933782439732335133293995646065340833826927163,2026-12-31T00:00:00Z,missing_pre_close_quote
shadow_position_1b0ec7017167546bb0be404b,ai_model_leader,ai_model_leader,will-openai-have-a-1-ai-model-by-december-31-2026,70793601446090039661054641455695184186449486414315553749871988541954441879851,2026-12-31T00:00:00Z,missing_pre_close_quote
shadow_position_1efd75b730b8409d5b444dfd,ai_model_leader,ai_model_leader,will-anthropic-have-the-best-ai-model-at-the-end-of-december-2026,101106027123457230511923560603100933782439732335133293995646065340833826927163,2026-12-31T00:00:00Z,missing_pre_close_quote
shadow_position_2be56f7fe1bc623c86738d5e,ai_model_leader,structural|longshot_no|ai_model_leader,will-moonshot-have-a-1-ai-model-by-december-31-2026,36136059052713963055376455066088612405225737607621775103472565534306327538275,2026-12-31T00:00:00Z,missing_pre_close_quote
shadow_position_6bc02e919be21e18b723d948,ai_model_leader,ai_model_leader,will-a-chinese-company-have-one-of-the-top-5-ai-models-by-december-31,15394737252115511624698733646046193249964740097060021118061023239685546384550,2026-12-31T00:00:00Z,missing_pre_close_quote
shadow_position_742dbff5b6a530c250aad2c3,ai_model_leader,structural|longshot_no|ai_model_leader,will-openai-have-the-best-ai-model-at-the-end-of-december-2026,46139126981840754805284654909166478580319063560175200352549484585453210508880,2026-12-31T00:00:00Z,missing_pre_close_quote
shadow_position_9ea23164a1e54b668a9832b5,ai_model_leader,ai_model_leader,will-anthropic-have-the-best-ai-model-at-the-end-of-december-2026,101106027123457230511923560603100933782439732335133293995646065340833826927163,2026-12-31T00:00:00Z,missing_pre_close_quote
shadow_position_b08067530898a49db9a3c275,ai_model_leader,ai_model_leader,will-anthropic-have-the-best-ai-model-at-the-end-of-december-2026,101106027123457230511923560603100933782439732335133293995646065340833826927163,2026-12-31T00:00:00Z,missing_pre_close_quote
shadow_position_bcfd2acf6ba24d9e0d413d95,ai_model_leader,ai_model_leader,will-a-chinese-company-have-one-of-the-top-5-ai-models-by-december-31,15394737252115511624698733646046193249964740097060021118061023239685546384550,2026-12-31T00:00:00Z,missing_pre_close_quote
shadow_position_ca1876f86193a5c642b4825e,ai_model_leader,near_miss_learning|ai_model_leader,will-any-ai-model-reach-1580-coding-arena-score-by-december-31-2026-846,78288582157994306934508674396206099772775859795899820495422208721473710134686,2026-12-31T00:00:00Z,missing_pre_close_quote
shadow_position_caf88d9e5e1c657e4a0a477a,ai_model_leader,structural|longshot_no|ai_model_leader,will-a-chinese-company-have-the-best-ai-model-by-december-31,96397436209982671453637902269275725071267861171129419695794443407952680636718,2026-12-31T00:00:00Z,missing_pre_close_quote
shadow_position_d258a8f096c78bf996267242,ai_model_leader,near_miss_learning|ai_model_leader,will-a-chinese-company-have-one-of-the-top-3-ai-models-by-december-31,31073898066092073901758862002915643899693247647436421266976536769150563530801,2026-12-31T00:00:00Z,missing_pre_close_quote
shadow_position_d31c3eda73eabcc2ba5f43e4,ai_model_leader,ai_model_leader,will-anthropic-have-the-best-ai-model-at-the-end-of-december-2026,101106027123457230511923560603100933782439732335133293995646065340833826927163,2026-12-31T00:00:00Z,missing_pre_close_quote
shadow_position_ef5ba735d2d4e31642b7d959,ai_model_leader,near_miss_learning|ai_model_leader,will-any-ai-model-reach-1600-math-arena-score-by-december-31-2026,45618799395155942424234007557643669012750085368468978237357699778964383322890,2026-12-31T00:00:00Z,missing_pre_close_quote
shadow_position_fd65c87e236fa14cf568d763,ai_model_leader,near_miss_learning|ai_model_leader,will-any-ai-model-reach-1575-math-arena-score-by-december-31-2026,68448621179046862042293371885664190458598817618518296796216984971510852805335,2026-12-31T00:00:00Z,missing_pre_close_quote
shadow_position_fe4ea85a91419efef893877c,ai_model_leader,structural|longshot_no|ai_model_leader,will-openai-announce-glasses-in-2026,7860813783788365228940933442491468403797619020807014292210819082168277140152,2026-12-31T00:00:00Z,missing_pre_close_quote
shadow_position_0cb9a921ee90588c0ae2d7f7,equities_macro,structural|longshot_no|equities_macro,will-alphabet-be-the-largest-company-in-the-world-by-market-cap-on-december-31-872,54398790535896757998414933803834478150495648270732685658889540342278545164806,2026-12-31T00:00:00Z,missing_pre_close_quote
shadow_position_e6925d73681576d0fa77b3b6,equities_macro,equities_macro,will-nvidia-be-the-largest-company-in-the-world-by-market-cap-on-december-31-244,114033095271617070714983865791504478906266507670567428753203001241312040895286,2026-12-31T00:00:00Z,missing_pre_close_quote
shadow_position_b0e8b0470a2de3e29e131a92,geopolitics,geopolitics,strait-of-hormuz-traffic-returns-to-normal-by-december-31,48727431314333088243693016929623363710488980152833544156961659445129455301311,2026-12-31T00:00:00Z,missing_pre_close_quote
shadow_position_5df2ce5fdca61dc4b6811127,mma_match,near_miss_learning|mma_match,will-joshua-van-be-the-ufc-flyweight-champion-on-december-31-2026,60285307494212907815911525135113808674582218992685451831899236569688589487009,2026-12-31T00:00:00Z,missing_pre_close_quote
shadow_position_740107eef06d5e2e3a184923,mma_match,near_miss_learning|mma_match,will-alexandre-pantoja-be-the-ufc-flyweight-champion-on-december-31-2026,92280573078394525707472752139848747754488378415033588212381105215995844984092,2026-12-31T00:00:00Z,missing_pre_close_quote
shadow_position_f1c62145fe8e17635f733f86,policy_legal,policy_legal,will-petr-yan-be-the-ufc-bantamweight-champion-on-december-31-2026,111543382850309041658546717463004071797230452365609295654546414763372564317909,2026-12-31T00:00:00Z,missing_pre_close_quote
shadow_position_f196fba33ba96e5ed852b9ba,geopolitics,geopolitics,will-there-be-exactly-6-uk-parliamentary-by-elections-in-2026-20260708164636514,36549363568215036316162140187997384077492937678210683242845346646489802705662,2026-12-31T23:59:00Z,missing_pre_close_quote
shadow_position_7b50bea5be3fad10b9236535,crypto_btc_special,near_miss_learning|crypto,will-bitcoin-dip-to-45000-by-december-31-2026-674-923-755-971-998-525-926-245-316-517-544-589-965-923-986-841-815-224-586-231-289-533,9894510651052373088408067031031513212801618531203062911959630395716258202132,2027-01-01T05:00:00Z,missing_pre_close_quote
shadow_position_ea50b55f54fe39889e4884c0,crypto_btc_special,structural|longshot_no|crypto_btc_special,will-bitcoin-reach-95000-by-december-31-2026-from-june-8,101492056351751833920629364005167338435431925816936377971961169353021340085257,2027-01-01T05:00:00Z,missing_pre_close_quote
shadow_position_4add0f7fcc628eb025631dba,macro_economy,near_miss_learning|macro_economy,will-the-us-economy-be-in-a-soft-landing-at-the-end-of-2026,80335609827602144973400700286800607989091471408666208830272936565190453177519,2027-01-31T00:00:00Z,missing_pre_close_quote
shadow_position_5d354efbe02bf79b9356cbde,macro_economy,near_miss_learning|macro_economy,will-the-us-economy-be-in-a-soft-landing-at-the-end-of-2026,46312529158416609898079553446176504311993678139330779840129310682124759689495,2027-01-31T00:00:00Z,missing_pre_close_quote
shadow_position_a4e89bf608cafa4e2e2a8094,macro_economy,near_miss_learning|macro_economy,will-the-us-economy-be-overheating-at-the-end-of-2026,6527439894417506591879968948282318689407350936676236354099012095831027111289,2027-01-31T00:00:00Z,missing_pre_close_quote
shadow_position_acd6279101a4c6efa4f922d2,macro_economy,macro_economy,will-the-us-economy-be-overheating-at-the-end-of-2026,6527439894417506591879968948282318689407350936676236354099012095831027111289,2027-01-31T00:00:00Z,missing_pre_close_quote
shadow_position_e8bd2b423895ad5f54b4362a,macro_economy,macro_economy,will-the-us-economy-be-overheating-at-the-end-of-2026,6527439894417506591879968948282318689407350936676236354099012095831027111289,2027-01-31T00:00:00Z,missing_pre_close_quote
