token_id,market_slug,close_time,collection_priority,status,history_points,fetch_source,attempt_errors,error
92059650216432199031757855806394737039592102083411963345566784078912595947539,itf-shirais-sinha-2026-08-19-set-2-total-9pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
90204600130954338263376316531700514502098130111824501517162259774201342876894,itf-shirais-sinha-2026-08-19-set-2-total-9pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
31780865310471454745244249165775475627768771755115939819936096472677228965827,itf-shirais-sinha-2026-08-19-match-total-22pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
38349364506576085131012053447625595350990872997057225933928926474740622281508,itf-shirais-sinha-2026-08-19-match-total-22pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
39427484120783500484788869444323812582948173080159315463114811289598375209052,itf-shirais-sinha-2026-08-19-set-2-total-10pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
12939566677368456030417097650688476076473171909807980736752094922785024867015,itf-shirais-sinha-2026-08-19-set-2-total-10pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
77395805096430877957874020472716101431942924284214109441697843237328997854904,itf-shirais-sinha-2026-08-19-set-handicap-home-1pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
87266082212719991557749270824488991334591790563756580536152731814167692922667,itf-shirais-sinha-2026-08-19-set-handicap-home-1pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
5818007951635728954214044540306629775738998820861728560136178732410982748832,itf-shirais-sinha-2026-08-19-set-2-winner-Shiraishi-vs-Sinha,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
25661454608755840479943099525615241734451646632548485705871788642499032521639,itf-shirais-sinha-2026-08-19-set-2-winner-Shiraishi-vs-Sinha,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
31351720785583550222114885750661694925533731594289044896064497959182070632465,itf-shirais-sinha-2026-08-19-match-total-21pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
32450413536372678698569638013632520251754743339876627267292049156351080159583,itf-shirais-sinha-2026-08-19-match-total-21pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
101881330304847570161045297901570617029420485177754715278105876991329441959695,itf-shirais-sinha-2026-08-19-match-total-23pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
76256496942077203568098007861260425493529658000680111860864429287593066572766,itf-shirais-sinha-2026-08-19-match-total-23pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
28026063062274329708695522012496302925593618861078407216905401657088300205744,itf-shirais-sinha-2026-08-19-set-2-total-8pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
114274133378079207908695679239098276906829710623513113879392825769153131307992,itf-shirais-sinha-2026-08-19-set-2-total-8pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
44909082448317340621499579402568893029964046529870175186498415625032926865090,itf-shirais-sinha-2026-08-19-set-handicap-away-1pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
8196440426446680430581498744206001532061195709324024009295533025818738722607,itf-shirais-sinha-2026-08-19-set-handicap-away-1pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
18247724517325087470830840608385801149734052655997079217473650401056750448086,itf-shirais-sinha-2026-08-19-set-totals-2pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
87571187925819783278919759285666854202424050377510584005262334984833315298395,itf-shirais-sinha-2026-08-19-set-totals-2pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
